OriginAirportCode	DestinationAirportCode	FlightDate	FinalScore	Total Dollar	Total Points	IsDomesticRoute	LastDayOfFare	Monday	Tuesday	Wednesday	Thursday	Friday	Saturday	Sunday
FLL	BGI	1/12/18 14:10	224.13	169.2	5205.6	0	3/28/18 13:27	1	1	1	1	1	1	1
BOS	BGI	12/30/17 7:40	256.34	181.2	5205.6	0	3/25/18 8:18	0	0	0	0	0	0	1
BOS	BGI	12/30/17 7:40	256.34	181.2	5205.6	0	3/25/18 8:18	0	0	0	0	0	0	1
BOS	BGI	12/29/17 7:40	260.68	271.2	5205.6	0	3/25/18 8:18	0	0	0	0	0	0	1
BOS	BGI	12/29/17 7:40	260.68	271.2	5205.6	0	3/25/18 8:18	0	0	0	0	0	0	1
JFK	BGI	1/14/18 7:45	335.16	194.2	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
JFK	BGI	1/14/18 7:45	335.16	194.2	5205.6	0	3/27/18 23:59	1	1	1	1	1	1	1
BOS	BGI	12/29/17 7:40	382.08	239.2	5205.6	0	3/25/18 8:18	0	0	0	0	0	0	1
BOS	BGI	12/29/17 7:40	382.08	239.2	5205.6	0	3/25/18 8:18	0	0	0	0	0	0	1
FLL	BGI	1/13/18 14:10	409.18	143.2	5205.6	0	3/28/18 13:27	1	1	1	1	1	1	1
FLL	BGI	1/13/18 14:10	409.18	143.2	5205.6	0	3/27/18 13:27	1	1	1	1	0	1	1
FLL	BGI	1/13/18 14:10	439.41	144.2	5205.6	0	3/28/18 13:27	1	1	1	1	1	1	1
FLL	BGI	1/13/18 14:10	439.41	144.2	5205.6	0	3/28/18 13:27	1	1	1	1	1	1	1
JFK	BGI	1/16/18 7:45	447.68	159.2	5205.6	0	3/21/18 23:59	1	1	0	0	0	0	1
JFK	BGI	1/16/18 7:45	447.68	159.2	5205.6	0	3/21/18 23:59	1	1	0	0	0	0	1
FLL	BGI	1/29/18 14:10	549.02	104.2	5205.6	0	3/26/18 13:27	1	1	0	0	0	0	0
FLL	BGI	1/29/18 14:10	549.02	104.2	5205.6	0	3/26/18 13:27	1	1	0	0	0	0	0
FLL	BGI	1/13/18 14:10	583.48	124.2	5205.6	0	3/27/18 13:27	1	1	1	1	0	0	1
FLL	BGI	1/13/18 14:10	583.48	124.2	5205.6	0	3/27/18 13:27	1	1	1	1	0	0	1
FLL	BNA	12/6/17 14:13	623.52	64.77	5205.6	1	2/14/18 14:06	1	1	1	1	0	0	0
FLL	BNA	12/6/17 14:13	623.52	64.77	5205.6	1	2/14/18 14:06	1	1	1	1	0	0	0
FLL	BNA	12/6/17 14:13	684.28	92.59	5205.6	1	3/28/18 14:14	1	1	1	1	1	1	0
FLL	BNA	12/6/17 14:13	684.28	92.59	5205.6	1	3/28/18 14:14	1	1	1	1	1	1	0
FLL	BNA	12/6/17 14:13	718.62	86.17	5205.6	1	3/28/18 14:14	1	1	1	1	1	1	0
FLL	BNA	12/6/17 14:13	718.62	86.17	5205.6	1	3/28/18 14:14	1	1	1	1	1	1	0
FLL	BNA	12/6/17 14:13	732.36	101.14	5205.6	1	3/28/18 14:14	1	1	1	1	1	1	0
FLL	BNA	12/6/17 14:13	732.36	101.14	5205.6	1	3/28/18 14:14	1	1	1	1	1	1	0
BOS	BNA	1/9/18 7:26	743.18	75.47	5205.6	1	2/14/18 7:26	1	1	1	0	0	0	1
BOS	BNA	1/9/18 7:26	743.18	75.47	5205.6	1	2/14/18 7:26	1	1	1	0	0	0	1
FLL	BNA	12/6/17 14:13	765.55	76.54	5205.6	1	3/28/18 14:14	1	1	1	1	1	0	0
FLL	BNA	12/6/17 14:13	765.55	76.54	5205.6	1	3/28/18 14:14	1	1	1	1	1	0	0
BOS	BNA	12/13/17 7:40	795.9	85.1	5205.6	1	3/27/18 7:14	1	1	1	1	1	1	1
BOS	BNA	12/13/17 7:40	795.9	85.1	5205.6	1	3/27/18 7:14	1	1	1	1	1	1	1
BOS	BNA	12/6/17 7:40	811.21	104.35	5205.6	1	3/28/18 7:14	1	1	1	1	1	1	1
BOS	BNA	12/6/17 7:40	811.21	104.35	5205.6	1	3/28/18 7:14	1	1	1	1	1	1	1
BOS	BNA	12/6/17 7:40	834.55	96.85	5205.6	1	3/27/18 7:14	1	1	1	1	1	1	1
BOS	BNA	12/6/17 7:40	834.55	96.85	5205.6	1	3/27/18 7:14	1	1	1	1	1	1	1
BOS	BNA	12/6/17 7:40	853.53	91.52	5205.6	1	3/27/18 7:14	1	1	1	1	1	1	1
BOS	BNA	12/6/17 7:40	853.53	91.52	5205.6	1	3/27/18 7:14	1	1	1	1	1	1	1
FLL	BOG	2/9/18 8:25	7.05	156.2	5205.6	0	3/13/18 8:28	1	1	1	1	1	1	1
FLL	BOG	2/9/18 8:25	7.05	156.2	5205.6	0	3/13/18 8:28	1	1	1	1	1	1	1
FLL	BOG	12/30/17 22:50	41.28	273.2	5205.6	0	3/28/18 8:10	1	1	1	1	1	1	1
FLL	BOG	12/30/17 22:50	41.28	273.2	5205.6	0	3/28/18 8:10	1	1	1	1	1	1	1
FLL	BOG	12/30/17 22:50	112.08	248.2	5205.6	0	3/28/18 8:10	1	1	1	1	1	1	1
FLL	BOG	12/30/17 22:50	112.08	248.2	5205.6	0	3/28/18 8:10	1	1	1	1	1	1	1
MCO	BOG	12/29/17 19:20	151.69	286.2	5205.6	0	3/28/18 19:00	1	1	1	1	1	1	1
MCO	BOG	12/29/17 19:20	151.69	286.2	5205.6	0	3/28/18 19:00	1	1	1	1	1	1	1
MCO	BOG	1/22/18 19:24	219.45	263.2	5205.6	0	3/28/18 19:00	1	1	1	1	1	1	1
MCO	BOG	1/22/18 19:24	219.45	263.2	5205.6	0	3/28/18 19:00	1	1	1	1	1	1	1
FLL	BOG	1/28/18 8:26	237.93	220.2	5205.6	0	3/28/18 8:10	1	1	1	1	1	1	1
FLL	BOG	1/28/18 8:26	237.93	220.2	5205.6	0	3/28/18 8:10	1	1	1	1	1	1	1
MCO	BOG	1/26/18 19:24	297.54	240.2	5205.6	0	3/28/18 19:00	1	0	1	1	1	1	1
MCO	BOG	1/26/18 19:24	297.54	240.2	5205.6	0	3/28/18 19:00	1	0	1	1	1	1	1
MCO	BOG	2/14/18 19:24	401.2	189.2	5205.6	0	3/28/18 19:00	1	0	0	1	0	1	1
MCO	BOG	2/14/18 19:24	401.2	189.2	5205.6	0	3/28/18 19:00	1	0	0	1	0	1	1
MCO	BOG	1/26/18 19:24	413.28	217.2	5205.6	0	3/28/18 19:00	1	0	0	1	1	1	1
MCO	BOG	1/26/18 19:24	413.28	217.2	5205.6	0	3/28/18 19:00	1	0	0	1	1	1	1
FLL	BOG	2/6/18 8:25	444.8	190.2	5205.6	0	3/28/18 8:10	1	1	1	1	1	1	1
FLL	BOG	2/6/18 8:25	444.8	190.2	5205.6	0	3/28/18 8:10	1	1	1	1	1	1	1
PAP	BOS	12/23/17 11:56	0.36	418.32	5205.6	0	2/3/18 13:54	1	1	1	1	1	1	1
PAP	BOS	12/23/17 11:56	0.36	418.32	5205.6	0	2/3/18 13:54	1	1	1	1	1	1	1
ACK	BOS	12/1/17 11:35	1.61	158.09	5205.6	1	12/9/17 6:52	1	1	1	1	1	1	1
POP	BOS	12/23/17 14:41	4.76	355.12	5205.6	0	2/10/18 15:34	0	0	0	0	0	1	0
POP	BOS	12/23/17 14:41	4.76	355.12	5205.6	0	2/10/18 15:34	0	0	0	0	0	1	0
MBJ	BOS	12/16/17 14:25	5.04	367.6	5205.6	0	2/3/18 14:27	0	0	0	0	0	1	0
CUN	BOS	12/2/17 14:24	7.19	239.38	5205.6	0	1/25/18 13:59	1	1	1	1	1	1	1
CUN	BOS	12/2/17 14:24	7.19	239.38	5205.6	0	1/25/18 13:59	1	1	1	1	1	1	1
TPA	BOS	11/29/17 19:20	7.35	118.26	5205.6	1	12/25/17 13:06	1	1	1	1	1	1	1
TPA	BOS	11/29/17 19:20	7.35	118.26	5205.6	1	12/25/17 13:06	1	1	1	1	1	1	1
MCO	BOS	11/30/17 7:00	7.64	96.85	5205.6	1	12/25/17 22:15	1	1	1	1	1	1	1
MCO	BOS	11/30/17 7:00	7.64	96.85	5205.6	1	12/25/17 22:15	1	1	1	1	1	1	1
SRQ	BOS	11/30/17 15:53	8.62	118.26	5205.6	1	11/30/17 15:53	1	1	1	1	1	1	1
SRQ	BOS	11/30/17 15:53	8.62	118.26	5205.6	1	11/30/17 15:53	1	1	1	1	1	1	1
SDQ	BOS	12/6/17 4:07	16.32	417.72	5205.6	0	3/28/18 3:48	1	1	1	1	1	1	1
SDQ	BOS	12/6/17 4:07	16.32	417.72	5205.6	0	3/28/18 3:48	1	1	1	1	1	1	1
SDQ	BOS	12/6/17 4:07	17.71	414.92	5205.6	0	3/28/18 3:48	1	1	1	1	1	1	1
SDQ	BOS	12/6/17 4:07	17.71	414.92	5205.6	0	3/28/18 3:48	1	1	1	1	1	1	1
POP	BOS	12/9/17 14:41	20.45	367.32	5205.6	0	2/10/18 15:34	0	0	0	0	0	1	0
POP	BOS	12/9/17 14:41	20.45	367.32	5205.6	0	2/10/18 15:34	0	0	0	0	0	1	0
MBJ	BOS	12/16/17 14:25	25.2	367.6	5205.6	0	2/3/18 14:27	0	0	0	0	0	1	0
MBJ	BOS	12/16/17 14:25	25.2	366.62	5205.6	0	2/3/18 14:27	0	0	0	0	0	1	0
MBJ	BOS	12/16/17 14:25	25.2	366.62	5205.6	0	12/27/17 14:01	1	1	1	1	1	1	1
BDA	BOS	12/6/17 15:00	26.91	399.92	5205.6	0	3/28/18 15:07	1	1	1	1	1	1	1
BDA	BOS	12/6/17 15:00	26.91	399.92	5205.6	0	3/28/18 15:07	1	1	1	1	1	1	1
BGI	BOS	12/17/17 13:45	29.16	328.72	5205.6	0	2/4/18 14:50	0	0	0	0	0	0	1
BGI	BOS	12/17/17 13:45	29.16	328.72	5205.6	0	2/4/18 14:50	0	0	0	0	0	0	1
UVF	BOS	12/16/17 17:34	31.84	423.12	5205.6	0	1/27/18 16:07	0	0	0	0	0	1	0
UVF	BOS	12/16/17 17:34	31.84	423.12	5205.6	0	1/27/18 16:07	0	0	0	0	0	1	0
BUF	BOS	12/13/17 18:15	34.39	64.77	5205.6	1	12/14/17 9:10	1	1	1	1	1	1	1
BUF	BOS	12/13/17 18:15	34.39	64.77	5205.6	1	12/14/17 9:10	1	1	1	1	1	1	1
LIR	BOS	12/23/17 13:33	34.57	355.06	5205.6	0	1/27/18 13:01	1	1	1	1	1	1	1
LIR	BOS	12/23/17 13:33	34.57	355.06	5205.6	0	1/27/18 13:01	1	1	1	1	1	1	1
UVF	BOS	12/16/17 17:34	38.21	354.12	5205.6	0	12/24/17 17:34	1	1	1	1	1	1	1
UVF	BOS	12/16/17 17:34	38.21	354.12	5205.6	0	12/24/17 17:34	1	1	1	1	1	1	1
RSW	BOS	12/18/17 22:03	40.11	86.17	5205.6	1	12/20/17 22:03	1	1	1	1	1	1	1
RSW	BOS	12/18/17 22:03	40.11	86.17	5205.6	1	12/20/17 22:03	1	1	1	1	1	1	1
SLC	BOS	12/13/17 23:59	42.3	118.26	5205.6	1	12/14/17 23:59	1	1	1	1	1	1	1
SLC	BOS	12/13/17 23:59	42.3	118.26	5205.6	1	12/14/17 23:59	1	1	1	1	1	1	1
DEN	BOS	12/13/17 11:24	44.15	118.26	5205.6	1	12/16/17 22:35	1	1	1	1	1	1	1
DEN	BOS	12/13/17 11:24	44.15	118.26	5205.6	1	12/16/17 22:35	1	1	1	1	1	1	1
PIT	BOS	12/13/17 5:30	44.34	64.77	5205.6	1	12/14/17 5:30	1	1	1	1	1	1	1
PIT	BOS	12/13/17 5:30	44.34	64.77	5205.6	1	12/14/17 5:30	1	1	1	1	1	1	1
SFO	BOS	12/13/17 20:30	45.07	128.96	5205.6	1	12/13/17 20:30	1	1	1	1	1	1	1
SFO	BOS	12/13/17 20:30	45.07	128.96	5205.6	1	12/13/17 20:30	1	1	1	1	1	1	1
ORD	BOS	12/9/17 19:44	45.49	65.84	5205.6	1	12/12/17 14:58	1	1	1	1	1	1	1
ORD	BOS	12/9/17 19:44	45.49	65.84	5205.6	1	12/12/17 14:58	1	1	1	1	1	1	1
SJC	BOS	12/10/17 23:00	48.28	118.26	5205.6	1	12/14/17 23:00	1	1	1	1	1	1	1
SJC	BOS	12/10/17 23:00	48.28	118.26	5205.6	1	12/14/17 23:00	1	1	1	1	1	1	1
MVY	BOS	11/30/17 9:24	48.54	162.91	5205.6	1	12/24/17 14:40	1	1	1	1	1	1	1
PHL	BOS	12/13/17 11:04	48.59	64.77	5205.6	1	12/14/17 6:20	1	1	1	1	1	1	1
PHL	BOS	12/13/17 11:04	48.59	64.77	5205.6	1	12/14/17 6:20	1	1	1	1	1	1	1
SDQ	BOS	12/6/17 4:07	52.32	383.72	5205.6	0	3/28/18 3:48	1	1	1	1	1	1	1
SDQ	BOS	12/6/17 4:07	52.32	383.72	5205.6	0	3/28/18 3:48	1	1	1	1	1	1	1
PAP	BOS	12/23/17 11:56	55.57	381.12	5205.6	0	12/26/17 11:56	1	1	1	1	1	1	1
PAP	BOS	12/23/17 11:56	55.57	381.12	5205.6	0	12/26/17 11:56	1	1	1	1	1	1	1
POP	BOS	12/23/17 14:41	58.32	334.72	5205.6	0	12/23/17 14:41	1	1	1	1	1	1	1
POP	BOS	12/23/17 14:41	58.32	334.72	5205.6	0	12/23/17 14:41	1	1	1	1	1	1	1
LGA	BOS	12/6/17 6:30	63.12	116.12	5205.6	1	3/26/18 9:00	1	1	1	1	1	1	1
LGA	BOS	12/6/17 6:30	63.12	116.12	5205.6	1	3/26/18 9:00	1	1	1	1	1	1	1
BGI	BOS	12/22/17 15:00	63.68	295.12	5205.6	0	2/4/18 14:50	1	1	1	1	1	1	1
BGI	BOS	12/22/17 15:00	63.68	295.12	5205.6	0	2/4/18 14:50	1	1	1	1	1	1	1
MBJ	BOS	12/22/17 14:01	66.64	317.62	5205.6	0	12/23/17 14:01	1	1	1	1	1	1	1
MBJ	BOS	12/22/17 14:01	66.64	317.62	5205.6	0	12/23/17 14:01	1	1	1	1	1	1	1
BGI	BOS	12/22/17 15:00	67.72	268.12	5205.6	0	12/24/17 13:45	1	1	1	1	1	1	1
BGI	BOS	12/22/17 15:00	67.72	268.12	5205.6	0	12/24/17 13:45	1	1	1	1	1	1	1
PBI	BOS	12/24/17 21:06	67.72	86.17	5205.6	1	12/25/17 21:06	1	1	1	1	1	1	1
PBI	BOS	12/24/17 21:06	67.72	86.17	5205.6	1	12/25/17 21:06	1	1	1	1	1	1	1
EWR	BOS	12/6/17 5:50	68.31	134.31	5205.6	1	3/24/18 8:03	1	1	1	1	1	1	1
EWR	BOS	12/6/17 5:50	68.31	134.31	5205.6	1	3/24/18 8:03	1	1	1	1	1	1	1
BDA	BOS	12/6/17 15:00	69.66	373.92	5205.6	0	3/28/18 15:07	1	1	1	1	1	1	1
BDA	BOS	12/6/17 15:00	69.66	373.92	5205.6	0	3/28/18 15:07	1	1	1	1	1	1	1
GCM	BOS	12/23/17 14:45	70.19	352.48	5205.6	0	12/24/17 14:45	1	1	1	1	1	1	1
GCM	BOS	12/23/17 14:45	70.19	352.48	5205.6	0	12/24/17 14:45	1	1	1	1	1	1	1
BGI	BOS	12/22/17 15:00	70.88	245.12	5205.6	0	12/22/17 15:00	1	1	1	1	1	1	1
BGI	BOS	12/22/17 15:00	70.88	245.12	5205.6	0	12/22/17 15:00	1	1	1	1	1	1	1
POP	BOS	12/9/17 14:41	72.6	402.72	5205.6	0	2/10/18 15:34	0	0	0	0	0	1	0
POP	BOS	12/9/17 14:41	72.6	402.72	5205.6	0	2/10/18 15:34	0	0	0	0	0	1	0
JFK	BOS	12/6/17 16:40	77.16	116.12	5205.6	1	3/24/18 9:29	1	1	1	1	1	1	1
JFK	BOS	12/6/17 16:40	77.16	116.12	5205.6	1	3/24/18 9:29	1	1	1	1	1	1	1
LIR	BOS	12/23/17 13:33	78.23	288.06	5205.6	0	12/23/17 13:33	1	1	1	1	1	1	1
LIR	BOS	12/23/17 13:33	78.23	288.06	5205.6	0	12/23/17 13:33	1	1	1	1	1	1	1
GCM	BOS	12/24/17 14:45	79.1	274.48	5205.6	0	12/24/17 14:45	1	1	1	1	1	1	1
GCM	BOS	12/24/17 14:45	79.1	274.48	5205.6	0	12/24/17 14:45	1	1	1	1	1	1	1
BNA	BOS	12/24/17 19:28	80.78	64.77	5205.6	1	12/24/17 19:28	1	1	1	1	1	1	1
BNA	BOS	12/24/17 19:28	80.78	64.77	5205.6	1	12/24/17 19:28	1	1	1	1	1	1	1
CUN	BOS	12/21/17 15:15	81.59	194.98	5205.6	0	1/25/18 13:59	1	1	1	1	1	1	1
CUN	BOS	12/21/17 15:15	81.59	194.98	5205.6	0	1/25/18 13:59	1	1	1	1	1	1	1
UVF	BOS	12/24/17 17:34	81.86	319.52	5205.6	0	12/24/17 17:34	1	1	1	1	1	1	1
UVF	BOS	12/24/17 17:34	81.86	319.52	5205.6	0	12/24/17 17:34	1	1	1	1	1	1	1
SJU	BOS	12/23/17 3:08	91.68	288.2	5205.6	1	3/28/18 12:25	1	1	1	1	1	1	1
SJU	BOS	12/23/17 3:08	91.68	288.2	5205.6	1	3/28/18 12:25	1	1	1	1	1	1	1
BDA	BOS	12/6/17 15:00	107.05	359.92	5205.6	0	3/28/18 15:07	1	1	1	1	1	1	1
BDA	BOS	12/6/17 15:00	107.05	359.92	5205.6	0	3/28/18 15:07	1	1	1	1	1	1	1
POP	BOS	12/9/17 14:41	111.21	375.52	5205.6	0	2/10/18 15:34	0	0	0	0	0	1	0
POP	BOS	12/9/17 14:41	111.21	375.52	5205.6	0	2/10/18 15:34	0	0	0	0	0	1	0
ACK	BOS	11/30/17 12:55	117.13	190.19	5205.6	1	3/28/18 10:50	1	1	1	1	1	1	1
SDQ	BOS	12/6/17 4:07	121	349.72	5205.6	0	3/16/18 3:43	1	1	1	1	1	1	1
SDQ	BOS	12/6/17 4:07	121	349.72	5205.6	0	3/16/18 3:43	1	1	1	1	1	1	1
ACK	BOS	11/30/17 12:55	123.43	179.49	5205.6	1	3/28/18 10:50	1	1	1	1	1	1	1
MBJ	BOS	12/16/17 14:25	140.45	397.62	5205.6	0	2/3/18 14:27	0	0	0	0	0	1	0
MBJ	BOS	12/16/17 14:25	140.45	397.62	5205.6	0	2/3/18 14:27	0	0	0	0	0	1	0
BDA	BOS	12/6/17 15:00	146.2	334.92	5205.6	0	2/14/18 14:08	1	1	1	1	0	1	0
BDA	BOS	12/6/17 15:00	146.2	334.92	5205.6	0	2/14/18 14:08	1	1	1	1	0	1	0
MVY	BOS	11/30/17 9:24	147.42	195	5205.6	1	3/28/18 7:10	1	1	1	1	1	1	1
MVY	BOS	11/30/17 9:24	153.06	184.3	5205.6	1	3/28/18 7:10	1	1	1	1	1	1	1
LGA	BOS	12/6/17 6:30	153.52	100.07	5205.6	1	3/14/18 9:00	1	1	1	1	1	1	1
LGA	BOS	12/6/17 6:30	153.52	100.07	5205.6	1	3/14/18 9:00	1	1	1	1	1	1	1
BGI	BOS	12/9/17 15:15	153.6	373.32	5205.6	0	2/4/18 14:50	0	0	0	0	0	0	1
BGI	BOS	12/9/17 15:15	153.6	373.32	5205.6	0	2/4/18 14:50	0	0	0	0	0	0	1
BDA	BOS	12/6/17 15:00	156.05	339.92	5205.6	0	3/28/18 15:07	1	1	1	1	1	1	1
BDA	BOS	12/6/17 15:00	156.05	339.92	5205.6	0	3/28/18 15:07	1	1	1	1	1	1	1
EWR	BOS	12/6/17 5:50	162.84	116.12	5205.6	1	3/24/18 8:03	1	1	1	1	1	1	1
EWR	BOS	12/6/17 5:50	162.84	116.12	5205.6	1	3/24/18 8:03	1	1	1	1	1	1	1
SDQ	BOS	12/6/17 4:07	163.95	307.52	5205.6	0	2/6/18 5:00	1	1	1	1	1	1	1
SDQ	BOS	12/6/17 4:07	163.95	307.52	5205.6	0	2/6/18 5:00	1	1	1	1	1	1	1
NAS	BOS	12/9/17 13:07	166.71	340.18	5205.6	0	1/20/18 13:12	0	0	0	0	0	1	0
NAS	BOS	12/9/17 13:07	166.71	340.18	5205.6	0	1/20/18 13:12	0	0	0	0	0	1	0
SJU	BOS	12/24/17 3:08	170.76	258.2	5205.6	1	3/28/18 12:25	1	1	1	1	1	1	1
SJU	BOS	12/24/17 3:08	170.76	258.2	5205.6	1	3/28/18 12:25	1	1	1	1	1	1	1
JFK	BOS	12/6/17 16:40	179.63	100.07	5205.6	1	3/21/18 23:15	1	1	1	1	1	1	1
JFK	BOS	12/6/17 16:40	179.63	100.07	5205.6	1	3/21/18 23:15	1	1	1	1	1	1	1
RIC	BOS	12/6/17 21:50	185.37	86.17	5205.6	1	12/14/17 21:51	1	1	1	1	1	1	1
RIC	BOS	12/6/17 21:50	185.37	86.17	5205.6	1	12/14/17 21:51	1	1	1	1	1	1	1
RSW	BOS	11/29/17 20:02	196.27	96.85	5205.6	1	12/25/17 19:58	1	1	1	1	1	1	1
RSW	BOS	11/29/17 20:02	196.27	96.85	5205.6	1	12/25/17 19:58	1	1	1	1	1	1	1
PUJ	BOS	12/16/17 13:05	196.62	325.12	5205.6	0	2/20/18 13:16	0	0	1	0	0	1	0
PUJ	BOS	12/16/17 13:05	196.62	325.12	5205.6	0	2/20/18 13:16	0	0	1	0	0	1	0
RDU	BOS	12/6/17 6:05	222.55	170.68	5205.6	1	3/28/18 9:07	1	1	1	1	1	1	1
RDU	BOS	12/6/17 6:05	222.55	170.68	5205.6	1	3/28/18 9:07	1	1	1	1	1	1	1
PLS	BOS	12/23/17 14:24	239.54	328.92	5205.6	0	3/25/18 12:32	0	0	0	0	0	1	1
PLS	BOS	12/23/17 14:24	239.54	328.92	5205.6	0	3/25/18 12:32	0	0	0	0	0	1	1
JFK	BOS	12/6/17 16:40	241.08	91.52	5205.6	1	3/21/18 23:15	1	1	1	1	1	1	1
JFK	BOS	12/6/17 16:40	241.08	91.52	5205.6	1	3/21/18 23:15	1	1	1	1	1	1	1
LGA	BOS	12/6/17 6:30	243.96	91.52	5205.6	1	3/14/18 9:00	1	1	1	1	1	1	1
LGA	BOS	12/6/17 6:30	243.96	91.52	5205.6	1	3/14/18 9:00	1	1	1	1	1	1	1
SAV	BOS	12/13/17 13:11	246.36	102.21	5205.6	1	1/10/18 13:15	1	1	1	1	1	1	1
SAV	BOS	12/13/17 13:11	246.36	102.21	5205.6	1	1/10/18 13:15	1	1	1	1	1	1	1
PUJ	BOS	12/16/17 13:05	246.84	391.92	5205.6	0	2/20/18 13:16	0	0	1	1	0	1	0
PUJ	BOS	12/16/17 13:05	246.84	391.92	5205.6	0	2/20/18 13:16	0	0	1	1	0	1	0
PIT	BOS	12/6/17 5:30	247.92	75.47	5205.6	1	12/14/17 5:30	1	1	1	1	1	1	1
PIT	BOS	12/6/17 5:30	247.92	75.47	5205.6	1	12/14/17 5:30	1	1	1	1	1	1	1
DEN	BOS	12/6/17 11:24	250.2	134.31	5205.6	1	12/16/17 22:35	1	1	1	1	1	1	1
DEN	BOS	12/6/17 11:24	250.2	134.31	5205.6	1	12/16/17 22:35	1	1	1	1	1	1	1
SJU	BOS	12/25/17 17:48	250.8	236.2	5205.6	1	3/28/18 12:25	1	1	1	1	1	1	1
SJU	BOS	12/25/17 17:48	250.8	236.2	5205.6	1	3/28/18 12:25	1	1	1	1	1	1	1
CHS	BOS	12/13/17 17:05	251.67	102.21	5205.6	1	1/10/18 12:40	1	1	1	1	1	1	1
CHS	BOS	12/13/17 17:05	251.67	102.21	5205.6	1	1/10/18 12:40	1	1	1	1	1	1	1
PLS	BOS	12/23/17 14:24	253.99	308.92	5205.6	0	3/25/18 12:32	0	0	0	0	0	1	1
PLS	BOS	12/23/17 14:24	253.99	308.92	5205.6	0	3/25/18 12:32	0	0	0	0	0	1	1
PHL	BOS	12/6/17 8:40	263.7	75.47	5205.6	1	12/14/17 6:20	1	1	1	1	1	1	1
PHL	BOS	12/6/17 8:40	263.7	75.47	5205.6	1	12/14/17 6:20	1	1	1	1	1	1	1
IAD	BOS	12/6/17 14:17	267.6	122.54	5205.6	1	3/28/18 10:00	1	1	1	1	1	1	1
IAD	BOS	12/6/17 14:17	267.6	122.54	5205.6	1	3/28/18 10:00	1	1	1	1	1	1	1
NAS	BOS	12/9/17 13:07	277.33	345.18	5205.6	0	2/17/18 12:24	0	0	0	0	0	1	0
NAS	BOS	12/9/17 13:07	277.33	345.18	5205.6	0	2/17/18 12:24	0	0	0	0	0	1	0
PUJ	BOS	12/16/17 13:05	278.64	446.32	5205.6	0	2/20/18 13:16	0	0	1	1	0	1	0
PUJ	BOS	12/16/17 13:05	278.64	446.32	5205.6	0	2/20/18 13:16	0	0	1	1	0	1	0
EWR	BOS	12/6/17 5:50	281.86	100.07	5205.6	1	3/24/18 8:03	1	1	1	1	1	1	1
EWR	BOS	12/6/17 5:50	281.86	100.07	5205.6	1	3/24/18 8:03	1	1	1	1	1	1	1
NAS	BOS	12/9/17 13:07	308.28	397.18	5205.6	0	3/22/18 14:02	0	1	0	1	0	1	0
NAS	BOS	12/9/17 13:07	308.28	397.18	5205.6	0	3/22/18 14:02	0	1	0	1	0	1	0
PUJ	BOS	12/16/17 13:05	311.94	378.32	5205.6	0	2/20/18 13:16	0	0	1	1	0	1	0
PUJ	BOS	12/16/17 13:05	311.94	378.32	5205.6	0	2/20/18 13:16	0	0	1	1	0	1	0
PUJ	BOS	12/16/17 13:05	317.92	425.92	5205.6	0	2/20/18 13:16	0	0	1	1	0	1	0
PUJ	BOS	12/16/17 13:05	317.92	425.92	5205.6	0	2/20/18 13:16	0	0	1	1	0	1	0
LGA	BOS	12/6/17 6:30	319.24	84.03	5205.6	1	3/14/18 9:00	1	1	1	1	1	1	1
LGA	BOS	12/6/17 6:30	319.24	84.03	5205.6	1	3/14/18 9:00	1	1	1	1	1	1	1
SJU	BOS	1/11/18 5:01	321.04	190.2	5205.6	1	2/14/18 6:01	1	1	1	1	0	1	0
SJU	BOS	1/11/18 5:01	321.04	190.2	5205.6	1	2/14/18 6:01	1	1	1	1	0	1	0
JFK	BOS	12/6/17 16:40	323.92	84.03	5205.6	1	3/21/18 23:15	1	1	1	1	1	1	1
JFK	BOS	12/6/17 16:40	323.92	84.03	5205.6	1	3/21/18 23:15	1	1	1	1	1	1	1
STI	BOS	12/7/17 5:18	328.7	307.52	5205.6	0	2/6/18 4:32	1	1	1	1	1	1	1
STI	BOS	12/7/17 5:18	328.7	307.52	5205.6	0	2/6/18 4:32	1	1	1	1	1	1	1
DCA	BOS	12/6/17 13:59	337.2	123.61	5205.6	1	3/28/18 21:24	1	1	1	1	1	1	1
DCA	BOS	12/6/17 13:59	337.2	123.61	5205.6	1	3/28/18 21:24	1	1	1	1	1	1	1
STI	BOS	12/7/17 5:18	338.94	342.92	5205.6	0	3/28/18 3:34	1	1	1	1	1	1	1
STI	BOS	12/7/17 5:18	338.94	342.92	5205.6	0	3/28/18 3:34	1	1	1	1	1	1	1
PLS	BOS	12/9/17 14:24	339.84	358.92	5205.6	0	3/25/18 12:32	0	0	0	0	0	1	1
PLS	BOS	12/9/17 14:24	339.84	358.92	5205.6	0	3/25/18 12:32	0	0	0	0	0	1	1
RDU	BOS	12/6/17 6:05	342.81	155.7	5205.6	1	3/28/18 9:07	1	1	1	1	1	1	1
RDU	BOS	12/6/17 6:05	342.81	155.7	5205.6	1	3/28/18 9:07	1	1	1	1	1	1	1
PLS	BOS	12/9/17 14:24	346.11	353.92	5205.6	0	3/25/18 12:32	0	0	0	0	0	1	1
PLS	BOS	12/9/17 14:24	346.11	353.92	5205.6	0	3/25/18 12:32	0	0	0	0	0	1	1
